Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Target
-1.4650123799652266,6.309851421048411,-1.4456935882042616,1.4171594986333051,2.9616938191973174,1.634390311367782,0
0.25063631400570646,5.933170811065002,-1.2739103839485564,-2.362466603025677,-0.7920037898357783,4.639995148758596,0
-2.3516041486557304,0.7639123825940684,-1.2816360704710128,0.9467225382395297,1.0658282544009188,-0.5810658329088021,0
-1.5938232586781165,4.922992987060074,-0.44329927871986796,-2.9633141599201247,3.011570229653307,-0.23751252430598147,0
0.23623348304294822,2.6897027415660206,0.7871087699133559,-3.983354886589714,3.1802208584621727,0.5178259231665203,0
0.8861598959944925,2.898372469047949,-0.8888237183430163,3.4522544112766322,0.18864638459199634,4.30543226000046,0
0.20564193742796458,-1.0460874969579916,-1.1950586102408156,0.4391550094016745,-0.07291940709224365,0.9812123949446621,0
-0.13877793886588863,1.6933056223012473,-1.2332996317036833,3.4155253022563157,3.1124906751463577,0.8653456662460925,1
-0.36132443470714654,0.536917537394183,-0.8880537097830572,-1.3293478103834238,0.19266538789894527,5.990530762041934,0
-1.7742263884409128,3.4905058668079567,-1.745464384313559,-1.3777114467059457,-0.33725885300157143,1.0704491447958357,0
-0.8638130500736504,3.9279449007250493,-0.8918212971285504,-0.7947599858157464,2.1097189747373166,-0.017835709475304107,0
-0.552766525151745,-1.7340754318293605,-0.5942688973013801,1.6483278716653462,2.023107817322698,2.9857094256075465,1
1.2685466714626987,1.960337244792313,-0.8112825427829606,0.5264690734893938,1.2431990453213977,4.415039615640007,0
0.4123419474821537,4.019350708629654,-0.5882122593956969,3.4028392567929435,1.5925260865500743,-1.443137330214726,1
-2.1156481864352807,1.663977867835799,-0.6096271515863183,-3.796472790940485,3.0276714464447894,2.9511378491078,0
0.388900763273754,3.312314561004256,-2.5947070140217994,1.6655675037802915,1.5596741926403614,-1.714116352958202,0
-0.46209873649957983,2.6320978417287515,-0.4268168574441371,-1.3573784850675654,3.1413940433296785,2.2106588078361433,0
-0.8123064003671504,2.6149884175147275,-1.6039133610962084,-2.5581307854523105,2.239062927765331,0.05593251006247346,0
0.7340115466090414,1.5116330394770645,-1.9862552467035621,0.08316498016079166,3.3353003107733117,0.45313358138548576,1
1.2371994269951412,-0.18984544744427723,-1.9940066450694967,0.040510273439967825,4.75641113087329,1.736767711859061,1
1.1175361429394381,-0.018754265365049427,-0.6098125505747236,-2.9039117704925728,4.67849569078119,5.416859685964696,1
-1.0070610278671661,3.276834526019571,-1.2003174345023677,-2.384831550936881,5.576420942132167,3.6853384527030117,0
-0.37105485102145747,2.0350248599339897,-2.5137719055868697,-0.7346826807875608,4.67629379379432,5.494764770275971,0
0.39751611768427675,1.7506779597069955,-0.5697659663269449,-0.7295087008614773,3.4771150630836085,3.279768036469421,1
1.170654152546831,1.2369979238197653,-2.2956473177189447,-1.4595348830425223,2.133136724719711,-1.9431380232971227,1
-0.5750090854143479,1.4506600781346468,-0.8741607773336102,-2.8116387879201525,2.224478154367552,0.12468157878142083,0
-0.22279077199658054,3.884441230078651,-0.7853509668942513,-3.965010567192164,1.2444453871283794,5.246180621762991,0
-1.3276019688072338,1.396560652637552,-0.20298062647445958,3.761880499424165,3.009058582103116,3.147564167741958,1
-1.4354479488968048,-0.413916483942824,0.6035163078201664,3.5479938376314157,4.39477495742387,5.853177892562199,1
0.9750309868730376,3.338573195972312,-2.2282086933104877,-0.13079696659091855,1.5486647942339589,-0.7522878462536351,0
1.6274880342849876,1.631222005043509,-1.0472264704567444,3.960414026200046,2.925564282672452,0.37398266485215537,1
-0.08641214589640062,2.056512557958998,-1.2487017655397956,1.389234646257946,1.6452755425564614,0.8989412761362905,0
1.204239477470429,4.893640951519119,-0.609625282635134,-3.4491396991396677,3.4187086603752297,0.6124625453384844,0
0.433963230057161,1.962990996769087,-0.8058981061597432,-3.058254407338981,1.9012332321000995,0.015932241199045016,0
-0.7741437055261491,2.5205306116137054,-1.317291618462958,3.3288867509571016,1.5209788574118948,1.5477257260542228,0
0.4336747266100967,-0.12206228433698563,-1.3968119697497698,1.0404176171970274,1.6400666101359493,3.1383849869549696,1
1.845643879759163,1.6045949857682718,-2.0048057696656425,2.745469013258809,4.006657547691133,0.49005538309356833,1
-0.04299124693194185,3.0971468813754823,-0.11092457583414173,3.186157197070754,2.8065011893392904,-1.3624006134859545,1
1.8775723869768073,-0.7996727209142365,-0.5867162365604237,-0.4164639097409113,2.1431565399999286,3.668260215145307,1
-3.143694124907693,2.3615211676082772,-0.1740086219843764,-3.6117923873864557,3.5228090050944214,1.6721324462501492,0
0.9862830052502686,2.1814239307606513,-1.2793565228279622,-2.4937572088214237,2.170967565064699,2.4518584487205057,0
0.10445648188580546,2.074317420057391,-1.5911519218249874,-3.4674244215805192,5.253035787371406,1.6432052573113207,0
-0.35880882055904095,3.8668860175848376,-1.970483559966305,-2.4900812344119414,1.0522676926134868,5.122860027639282,0
0.11011293184260275,2.6019893267273386,-0.6769741746334064,-0.7157365883529856,2.6260569743654365,2.4699599773310403,0
-2.3850826975210713,4.6605294170416,-1.9358139020754113,-3.0544255158801166,0.1904695566659984,5.3862147188139975,0
-0.2636062654050143,0.21153887193073473,0.6637967620698952,-2.666134017557254,2.3062512162198123,2.084602732448002,1
0.42853508581409566,2.2446642209930263,-2.1768783229840967,-0.43342574342656626,-0.3592709954132598,0.3407052979222547,0
1.7734728536898192,2.152040215501905,-0.7537058927087483,-1.2786323968920836,4.492633045118253,0.8435406974095727,1
-0.6219242619283768,0.07534191124085576,0.41016923649240766,-0.25873500649567216,4.5330075340111575,2.1770343486782844,1
-0.970192323471825,3.7213310037644227,-0.46081921666257186,-0.5666237779275036,4.568340347448952,2.239915502440069,0
-0.6021084523014438,6.184411950535073,-0.8418936587573986,1.1558242078390677,3.0577449603489355,3.4987016123915904,0
1.098482541242489,1.9693890659291042,-1.871635282265706,3.497516391006836,1.240259190579816,-0.20404102250695377,1
0.3945013315916213,2.9090379588927804,-2.2435922697109336,-3.13708529244606,1.3993187359281007,3.2707431997240137,0
-0.6357122445204465,2.152133256467589,-0.30695490197417274,-3.2059188055264407,6.060344110441042,4.228704067046018,0
0.6159209197360273,0.7155475941670835,0.3555325166974519,2.822448888727216,5.871354207599593,3.4127359157359205,1
0.11649305921764846,-1.2773685000436292,-1.3949649914303544,0.05117363721967294,3.245110313901543,1.8546248785407267,1
1.162373988639467,0.7296077304283428,-2.0251553568547163,2.1312401885475376,1.9687319318393457,5.933445208934672,0
-0.8424637126528228,-0.5055250857131166,-3.2123524874941167,-2.2766247711417487,5.737246845397021,1.2385052730337298,0
-0.3931945759173218,5.067383740506412,-1.882688359296284,2.630900585340414,1.6109936772303801,-1.1472750833613663,0
-0.4705297837585891,1.7928025509381695,-1.1022911582491361,3.3907729935415674,3.457698416191815,4.572033723258744,1
-1.7562179377585423,1.3773452077150927,0.4392109167530609,1.0838641243719058,5.703914610796916,-0.30239024895665434,1
0.35534433247749125,3.6004768846180504,-0.3941796769903283,-3.152967828209582,1.3273230006707446,3.706284583219537,0
0.3132663266158672,-0.01915198514059835,-0.7254231357639223,3.1623585132507106,4.658447171274224,-0.5681897382789929,1
0.006136147970953068,0.6196447315918057,-1.3601076951710178,2.3399018189605707,4.041121591687739,-1.864980873136485,1
-0.28150456005017627,2.1225300846475177,-1.5248491455303608,2.0070222121159187,2.920966915536878,-0.7216111696877947,1
-1.698444890460497,3.8517841845622653,0.26508283775716723,-3.7061744887526755,1.0131328017337686,1.0159095726065752,0
-0.5047743873184308,2.9030330813038185,-0.8193353133174495,2.3917002020557696,1.5511204797934484,-1.1470540229616137,0
-0.4112574198321234,2.446985256528588,-2.89234062272892,-2.896391916253144,3.578902145701317,-0.4185673261145437,0
-0.9627327230659426,2.1406119234248293,-1.6061856831075185,-2.220910590424893,0.1533264102372267,4.117010221475144,0
-0.19354285399921095,2.7204245399481954,-1.7723944285944642,0.6170786789540603,3.2614877180364994,4.159068863817046,0
0.48486102817744603,2.3629752292326582,-1.4916376082597185,-1.8801538166649356,4.082101968123326,4.5399058175278135,0
2.263423081452636,0.14604990540151563,-0.49338040574342334,1.2907856504953577,4.970440345618202,4.72924189238074,1
0.20949337539820675,2.0829425989396726,-1.0967003936148245,0.8645635815926527,0.203285851079555,1.3634871569100433,0
0.30906046886731725,0.06736041394804526,-1.0691788663032957,-3.134803215893899,5.632494594322548,4.940397285548228,1
-0.08933509891940065,2.145948577221483,0.18212584519271302,1.2481166367320506,6.390726988359871,2.2074950001123446,1
-2.3025254583588497,1.1348337053211655,-1.6268149808080197,3.39163927859944,3.8203031354271877,1.7647769354880651,0
-0.03181665053906025,6.5708869210091505,0.6777795732986147,-2.711120758513335,0.923902837150679,3.7482906319662064,0
0.07227625192923172,1.9281901092469185,-1.6041768322339776,0.7764961675430992,2.343781423279518,-0.2894527091207424,0
2.9558905349823434,-0.5276312192708597,-0.9197216230486858,-1.2650770245064473,2.904805509762986,4.315979014619776,1
-0.23083315773734703,1.7584756207815357,-1.2530832358624902,-0.32310662581116834,3.5409270174611134,1.435726612529626,0
0.36185681080033494,2.9348457421481986,-0.888922779849135,-1.7039985673682407,3.043963105287205,-0.9816366879699165,0
-0.04165412364629197,5.012055103074543,-0.599867204434184,-1.166954909218438,3.562330285789234,-1.0455046918642594,0
-1.4024136451434384,0.9389856801103067,-0.609548283920011,-3.7687054138675418,2.8185064853217545,-0.680746049226399,0
1.3713873774180245,-0.8483703532425522,-1.677805597558522,3.852413903337765,3.5302141890244862,5.124581873950259,1
0.9023196392241289,3.470306620575766,-2.0106232097028136,0.9983993765819861,2.0789531576773723,5.92750257807238,0
0.9492383364516562,-0.485077670619372,1.2528546118151396,0.005644723951082398,2.3236265660350632,0.8557903936102678,1
-1.0912649457536867,1.2149202052865269,-1.4355859056404978,-0.9302772039973863,1.8479496590466644,0.33715081764238075,0
1.683353173123319,1.5362831260802108,-0.3707088051952121,0.314996470592221,6.834519069008143,-0.24983221924530152,1
-1.682221275350737,1.8746597840598054,-2.446877179470877,-0.9591520102735682,5.9278015723486455,4.590531817337964,0
0.7042285125603244,3.2404960227338044,-1.2516514479142091,-1.1207365800506137,4.110588380027232,-0.3263401406489912,1
2.628546750971974,0.7694582918845021,-1.1144794455841986,-0.28842766622389515,5.650617994535477,5.392721039442158,1
-1.188643590156826,1.5072873460998308,-0.5744664370649507,-1.7921357306304735,4.5969226779557655,3.3388030317702615,0
-0.6795572755233262,1.9743133646911006,-3.450208726892745,-2.5596008002657165,3.3625423190281105,5.177022333353557,0
0.11958163810516946,2.2692763235338185,-0.8504734482295024,0.4528471854423479,-0.011142682039367191,2.4320788351531704,0
-0.604170784939439,2.176088914474261,-2.0347673098311034,2.7421234892024087,2.47567215974972,3.525438897459974,0
-1.8607961172793592,2.7848103954006436,-0.7080888599245685,-2.7773745781928616,2.3299242159632962,2.9556648052616614,0
0.08227556976723278,3.518911117355127,-1.9326962771543466,-3.738125275166251,0.7338496538156862,4.649563650590375,0
-1.2747644564713259,2.7067414081717427,-1.7699344263330232,-2.025506038767711,0.027675450786767808,4.686886489487049,0
0.5683109167622179,2.8164539423165933,-1.2462648493539414,3.8377651476304866,3.98543869313405,2.718343998761001,1
-1.1033090810805637,-0.8480017001436599,-1.9470965226428758,2.6300645899467145,3.6490086447416257,3.0600611946381786,1
1.8599212860210472,2.0904098584982247,-1.4279810020618193,0.7669284282287725,0.6652060398647759,5.37500736398264,0
-0.9399039508034844,2.8631135864028954,-2.0740381916889836,3.4339913219450873,1.5082429871276213,5.438931871719755,0
-0.3864738194468107,3.3120941502268106,-2.649853406528855,-0.4377670653020429,5.322444546308327,3.313998271161453,0
0.9762206608436037,0.7537686063791704,-0.08383865281357639,3.8662448206013913,1.244606972966879,-1.9379657746146917,1
-1.4770371797207462,0.8137293052004391,-2.1664438235415355,-1.6295836390457277,3.341597807867605,-1.164710281968472,0
0.2729519215249553,0.9666187844895231,-1.1608127988471852,-2.0775540038724873,2.620443400864038,4.863540254195329,0
1.5685713051389136,2.965545019804418,-0.3223980266555936,1.104385609176088,4.012726942124125,-1.322287069033588,1
-1.9289798814734729,3.8609858988635755,-1.5534496922644387,-0.974768256397117,1.2877846946871394,-0.29184655315946895,0
0.22156063023876504,1.2665718068751173,-1.742649309770984,1.0109243358100626,3.180166955080214,-0.1556265582267855,1
0.31185935309810825,3.634332164528688,-0.7963857201993206,-1.5600358535785137,3.3374451546917543,2.801878158239239,0
0.9381874461327724,2.2222636564962697,0.006140440454436957,0.9433460547039285,3.4603616124584393,2.6130623830701136,1
-1.4843408530536983,1.7762856011076147,-2.052383738577822,-1.794029915319709,3.1581477159252263,0.31534018736320224,0
-1.5845479357011316,1.6195083863276558,-1.135133048815695,-3.5922234494488805,3.68921864118822,-0.3391090754524573,0
0.6263298787402771,3.343900456283883,-2.5592451354705945,3.297087215385467,7.383540664101622,4.1162562388598065,1
0.35638160787982326,2.5860400702167263,-1.353880903313971,3.0656416149876975,8.122595553542212,5.483649244847809,1
0.3005914204150518,6.0964857697657475,-0.969215783915732,3.7663851941813755,1.7215677184265563,-1.5775545606684904,0
0.4157378513963708,0.4659956426048164,-1.7691621775795592,1.7322174097712377,-1.6364859607049977,-0.9345562983610973,0
-0.8160296658941889,2.9325830636539565,-1.4112926504427084,1.4617694218824235,4.190990601443947,3.1373119096456596,0
0.27870443659320426,1.0474381823392769,-2.2674040914767053,0.47202456059864595,3.3725049198025325,4.435531613371405,0
0.3516869679584175,0.435283423420441,-0.9306292497566557,-2.9924606691798186,5.122083718367161,4.329509350211197,1
-0.8572217016316414,1.9804391533370502,-0.04987517600516522,-2.4861175124058397,3.5697717994306344,3.757465224661514,0
2.238929413373708,2.247234462932665,-1.9874294827934174,-1.6842424906197104,3.1172078790514384,5.099423635984736,0
0.568599505094145,7.252712399108167,-1.5604045898971446,3.121250900587155,5.257813191754446,-0.2612089634334973,1
-1.4295641966431782,1.6685375317702362,-0.5477083781912364,-2.616243803175399,5.537561176827683,-1.1416724280644228,0
0.7878643303605957,-0.03432171307243026,0.09088164739046256,3.382985395903125,0.2268798824380034,2.9229037607309465,1
-1.1696180042727857,2.491419291489894,-2.3438708309880383,0.18228586441133743,1.366787625720833,4.578207132187459,0
0.9445015244909424,-1.7343520675834632,-1.1519062636743544,1.7245570837845774,2.7888140814226436,2.6563486278445856,1
1.390314694808885,1.8344777913123214,-0.7451822599124275,-3.118044106555468,3.1968752478491673,5.70397989967125,0
-0.9848187820220525,2.0288455081312886,-1.0918507515659632,-1.8477316097927128,2.5480335932955027,4.364515691134315,0
1.1560513550931861,3.4302806893013806,-3.2291128601893786,3.6681488654514105,3.868414355723772,3.606334407274087,1
0.49533711232379796,3.7525200489701245,-0.5490189916221053,-1.870800424562149,4.992209578634201,-1.5179416730261313,1
0.986472191993388,1.0935746859661086,0.3674027159815798,-1.6278262368708312,6.445419421441456,-1.1380620901465432,1
2.2761515791847367,1.7288947736661204,-0.895004423947447,-2.4192209212713642,4.157826047545799,4.278701060729555,1
-0.2944657392034446,0.6209825049007922,-1.927995447964837,-2.967410677545364,1.2953326430937804,-0.4140965953837652,0
-0.9044833972289874,-0.030512598653849032,-1.4618145217278549,-2.1339388683680163,2.7052475496043633,-1.7693185913680756,0
-1.067417315550628,2.557810602885142,0.5929217608900337,1.1386151356063872,2.8492955174808863,5.286085485975719,0
-0.9789723419585259,-0.29245398747387874,-0.18103371322549722,-0.35705813197149183,4.029280479962318,5.126442989609873,1
-0.09252205129692503,1.2536715789706463,-0.42397604345410367,0.4300466907031888,3.7763360668678843,-0.25212938214806524,1
0.40938236977997267,0.2086868721813726,-0.6792286748190616,-3.0210813698718058,7.100793302223019,4.241650064583637,1
0.3320289591960229,2.9894297353224673,-1.5950234009718751,2.4169315773032007,2.076973729490183,-1.6161627103067593,1
0.9926198988432285,5.2425741786796785,-1.1805140625901918,2.272757604638784,3.7695010675336063,0.2804640305861046,1
0.015602270253488423,-0.3428583690459961,-1.0701304621106642,-3.827280710858597,7.709422795488184,2.989335266052999,1
1.7442408925887802,-1.3354332692156246,-0.5053831155420004,-0.9318792439175603,1.8295862061927974,4.105431969267084,1
-0.31758819988554726,1.7752036063698786,0.358027004840213,-3.4498351842308175,3.2902973923407104,-1.9168064896944834,1
3.2642029999075426,2.028256032723965,0.006504323113815325,2.3368462353196646,1.110238997751969,0.6096689061899525,1
0.7508008173180074,2.3935867521631358,-2.2774459202164365,1.8981574650056352,3.164173799254863,-0.285235519490608,1
-1.028589067699539,1.1966230725781792,-0.7984045279890561,3.2159047543452486,1.439565703724717,5.990243245989789,0
-1.2850709976733348,1.6388492621142228,-0.3369129893488927,-2.108768328375083,5.093601806982693,3.36785785908188,0
0.5789668982918224,2.661518738973084,-0.4430257028698281,-0.34963293497760883,3.294637718062791,1.2453716230379506,1
-0.26815534239102107,3.87277560676071,-1.5663103870486776,-2.524096982684818,1.129205480035413,-1.3947791841545198,0
0.8568005929105104,-1.5190877865729093,1.6226982941915256,-1.0301205242070441,4.681135395583343,2.7893620600557103,1
0.5678851494882537,1.335909009743368,-2.149376106098007,0.17794601253507203,3.3593320777431748,3.1336117674885138,0
-0.08739469518824733,2.3848558290939144,-1.974869601999445,-3.5733536812912883,4.90563755444691,4.531247420025081,0
-1.0161524616820858,0.34764301170067524,-0.7897644268645814,1.7189632854190817,0.7046747441045027,0.3086148233549082,0
-1.8178166696230376,5.116105337181139,0.9051227494674681,0.34634688296860183,3.737648824497323,5.8514246438407715,0
-0.5358179424804252,0.8562622155882733,-1.7525753656337537,2.6316721376853867,4.546683389289417,1.515725914511596,1
1.0276785531881667,1.9256731633868909,-1.239245529082293,-1.8257559904704221,2.153245019528527,0.36755003727594904,0
0.25691249295624474,3.0008397743161233,-0.030435694285876447,3.2265688421540357,0.4819945460636976,0.7875946720116627,1
-1.4948865344543856,0.9356873801565899,-1.0160759393989602,3.9895540242435468,2.916785009259212,2.1566884237369903,0
0.2078171110214184,-1.323831486047951,-1.301143469077266,3.3543875070213955,5.456230587561857,5.493612516057018,1
0.46238085567460413,1.22842185155024,-0.4909303883019519,2.223139806665233,5.251860661268113,3.8812703833552042,1
-1.0606289234413595,3.852993000668673,-0.7547338087933662,2.498950422990246,2.1431431304888466,2.6168771957102583,0
0.18447012713463348,1.3935887717867506,-0.07260509292688777,0.5899539403566916,0.43382912724711487,-0.6975168961611056,1
0.06985046213519987,0.47641825737383847,0.16232200015882703,-2.478769096699116,2.1376405593008547,-0.8051735128730266,1
-1.3715643573967478,3.666209977104899,-0.7236972459951745,1.4163254811817385,2.0630446985361752,2.017575310508512,0
0.4293448324179399,1.4046051871585052,-0.7374405471595219,1.7020240164794522,3.8928935666095548,3.8296696368131933,1
0.6729414316418812,1.0817105354296088,-0.8073001159424797,3.8830811221432455,2.789996994191757,4.008097382040881,1
1.2996614918103324,2.269020961393957,-0.5597824990156411,0.33041053005057464,1.493471576525716,-0.19268492898993284,1
1.2645624624418834,3.387350377313817,-0.9503464259156824,-1.8290478797995489,5.208526134521335,-1.1992038972219738,1
-1.6532032415485092,6.287084357118583,-1.0005476340900605,1.4693801739160541,3.2808517348896684,1.0756879140303157,0
-1.1253900478981473,3.4890249937833615,0.07696440874451804,3.8350065573316368,3.8708313054618815,5.345380345952594,0
0.6180423206503917,4.08771193949902,0.36450456231953887,-2.582288733847248,-0.4499708682625343,2.362938021355058,0
0.6165431410946506,1.0892608418218603,-2.356797650170079,-1.3920166517151786,-1.8485297413945716,0.5607981346541946,0
0.6180572235672575,0.15343740925494265,-0.9909809634334878,0.3350476301814487,0.12490843711118371,0.5891013467129733,0
4.623277788785665,2.1121964293144213,-1.6198249901007111,-2.6382829209439613,2.0389131487864485,-0.9433036382225204,1
0.6850686128318003,2.1929058474672734,-1.2798743198374651,-3.822234883840493,4.1527120352276174,1.7857898888492638,0
1.3626787682167187,0.05867706554372498,-0.6377354112382108,-1.304135020469995,-1.6844937408145961,4.3309014281187075,0
1.1448021161918427,1.684469846172777,-0.39750546561177835,2.9229664120084644,6.185704128743975,5.7484695322187305,1
0.7816695015669576,2.7187716830944355,-1.1009137992502105,-3.6522528054102814,3.3411320535402522,2.0127599996638033,0
-0.3783230935684147,2.648708111032544,-2.7220063012505227,-0.5685675278646602,5.720589985899821,-0.6622806732584925,0
0.9107630645919209,2.9077181360916904,-1.8685410225185617,2.0976061834086597,1.2280598350517427,3.4636031984229163,0
-0.9273902574450861,2.523736514247397,-0.19315029681985063,3.625460775287082,4.0077198683449815,4.054330741962363,1
-0.28418232808801064,1.0873844133138997,-3.466383779831438,3.883803192035458,3.170391859941575,-1.4264020046151824,1
-0.5824362573949241,1.0749788720320823,0.06868443651379996,-0.6242449551300666,4.635372626109108,4.801113037049831,1
0.09824896726358706,-0.15811251638897694,-0.5308930084199128,3.6030743550329403,2.532417264800566,4.634579119966859,1
2.7775902800082104,5.212595070533171,0.1845584733770198,-3.71664821375309,3.9464304180151775,1.7803284323129436,1
-2.2407182311100975,2.0242106563147275,-1.1787122681928643,1.9673355039884504,5.2043906375424,2.4833801489269467,0
0.8235122284494162,1.5952644995692666,-2.8552648816206148,1.1419682770689032,1.6976474122164493,3.707264509687353,0
-1.935259045427582,0.32817425338557427,-0.6126736226441518,-2.0038251393107815,3.4844884649792993,3.4139850005028745,0
-0.5663182389473201,7.284184224190001,0.14718781163450712,0.058548005437191186,-0.7757244744446967,-1.8677121744543275,0
1.3067407163608393,0.06800954199878806,-0.16775037503792112,-2.963570097916035,4.405006038126715,-1.0205175692121138,1
0.07713602291455532,1.228073733909068,-1.596422335139232,2.972777207612488,6.909325086924979,-0.6992755537500344,1
-1.2932937335151673,2.748506305314909,-0.921915032083618,-1.1368153156348164,0.5111279045026094,4.0454071125767905,0
-0.8583644511119618,3.0803833383396997,-1.4795526419019316,1.0083557637257323,2.8172374791441137,1.5206685031390403,0
0.8155172987216109,3.7242776993882316,-1.737339817770435,-2.729789709701902,4.760962601828227,2.364021011094601,0
-0.876439958060564,5.253695313984673,-0.14015028593813406,-2.350681242950343,3.062834946933101,4.181499495163873,0
0.2597503074983698,2.911083779829282,-2.077779080138646,3.935650966425216,3.3301991029864517,0.7278581525127263,1
0.05468620788457654,0.09914456005999828,-1.8044347875234514,2.0246911555306344,2.2180011169527227,3.9911218185501847,0
-0.7819204171269805,1.537498774780793,-1.993623070125147,3.6957749581925663,2.143695493824171,1.5383941970364772,0
2.5727329071903906,2.554098270524993,-2.341222770969142,-1.633190678303647,2.8266116928292444,1.0174415021936527,1
0.7607028267816135,5.722806874710483,-0.8682271373416569,-2.683496987041437,3.083342844278712,0.6642981124379208,0
-2.4301711039891285,-0.5160498611637347,0.04535274363377839,0.024547707830647525,0.6371174768453804,5.719558523939063,0
0.22374517772331318,4.16463770940541,-1.166389080620739,-0.04265374218125295,2.8679560281079426,4.175787285671831,0
-0.7941437577220656,2.32384586518355,-2.35517302050775,-2.600427889936097,6.137067877418653,-1.838432473811765,0
1.0229200017554687,3.5080949634130656,-0.24404991423217515,1.8657565566512817,2.1617324128221904,5.659323892145614,0
-0.9510248861192407,1.8164095100553224,0.5171315786314743,-1.1057797244901275,0.5254900342507445,4.203517037813387,0
-0.13768372976027882,0.48362126577261244,-1.5816180917319351,-2.509078152555862,2.6971678640271466,-0.8066022843659555,0
0.6059847347765486,3.3515710029223977,-1.4306988400459464,-1.3441328436536928,1.5707743757514068,-1.389294996709463,0
1.0389062330041456,3.177975848790118,-0.5359054329249452,0.5092695970801211,0.3233163493561211,0.46555274927562706,0
-1.4403556884669315,3.7497025383314995,0.45968637300654613,1.8117674574435458,3.2783369234652415,2.993452234768494,0
-0.401401483009138,1.9760516563184565,-1.4678507311527036,-0.14487291154012372,1.579435925697844,2.9323735131957394,0
